PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,f,56,1,O,01,07,1955,15,O,31490,.,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1955,15,O,30654,.,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1955,15,O,30205,.,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1955,15,O,29129,.,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1955,15,O,28442,.,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1955,15,O,27125,.,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1955,15,O,27151,.,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1955,15,O,25788,.,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1955,15,O,25662,.,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1955,15,O,23069,.,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1955,15,O,23296,.,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1955,15,O,22579,.,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1955,15,O,21645,.,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1955,15,O,21279,.,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1955,15,O,19879,.,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1955,15,O,18403,.,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1955,15,O,17640,.,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1955,15,O,16810,.,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1955,15,O,15735,.,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1955,15,O,14341,.,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1955,15,O,13226,.,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1955,15,O,12261,.,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1955,15,O,11107,.,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1955,15,O,10108,.,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1955,15,O,8961,.,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1955,15,O,7343,.,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1955,15,O,6268,.,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1955,15,O,5117,.,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1955,15,O,4318,.,.,.,1
GBR_SCO,01,f,85,+,O,01,07,1955,15,O,14902,.,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1955,15,O,0,.,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1955,15,O,2670149,.,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1956,15,O,46594,.,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1956,15,O,44545,.,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1956,15,O,44333,.,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1956,15,O,43445,.,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1956,15,O,42327,.,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1956,15,O,44295,.,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1956,15,O,44327,.,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1956,15,O,46046,.,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1956,15,O,47893,.,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1956,15,O,52761,.,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1956,15,O,40499,.,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1956,15,O,39158,.,.,.,1
GBR_SCO,01,m,12,1,O,01,07,1956,15,O,40988,.,.,.,1
GBR_SCO,01,m,13,1,O,01,07,1956,15,O,40154,.,.,.,1
GBR_SCO,01,m,14,1,O,01,07,1956,15,O,38258,.,.,.,1
GBR_SCO,01,m,15,1,O,01,07,1956,15,O,36403,.,.,.,1
GBR_SCO,01,m,16,1,O,01,07,1956,15,O,37226,.,.,.,1
GBR_SCO,01,m,17,1,O,01,07,1956,15,O,36416,.,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1956,15,O,31181,.,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1956,15,O,26472,.,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1956,15,O,29020,.,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1956,15,O,30703,.,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1956,15,O,30713,.,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1956,15,O,32443,.,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1956,15,O,33823,.,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1956,15,O,35275,.,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1956,15,O,34857,.,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1956,15,O,34639,.,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1956,15,O,34470,.,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1956,15,O,34493,.,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1956,15,O,36048,.,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1956,15,O,35136,.,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1956,15,O,35412,.,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1956,15,O,35072,.,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1956,15,O,37071,.,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1956,15,O,38073,.,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1956,15,O,39422,.,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1956,15,O,27529,.,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1956,15,O,27087,.,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1956,15,O,29393,.,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1956,15,O,31609,.,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1956,15,O,34580,.,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1956,15,O,34401,.,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1956,15,O,34885,.,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1956,15,O,34929,.,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1956,15,O,35827,.,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1956,15,O,34513,.,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1956,15,O,35599,.,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1956,15,O,34860,.,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1956,15,O,33353,.,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1956,15,O,33433,.,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1956,15,O,32794,.,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1956,15,O,31639,.,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1956,15,O,31796,.,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1956,15,O,30656,.,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1956,15,O,30286,.,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1956,15,O,28157,.,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1956,15,O,25537,.,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1956,15,O,23701,.,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1956,15,O,23031,.,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1956,15,O,21805,.,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1956,15,O,21255,.,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1956,15,O,20010,.,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1956,15,O,19912,.,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1956,15,O,18939,.,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1956,15,O,18200,.,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1956,15,O,16323,.,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1956,15,O,16196,.,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1956,15,O,15450,.,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1956,15,O,14758,.,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1956,15,O,14315,.,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1956,15,O,13266,.,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1956,15,O,12342,.,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1956,15,O,11426,.,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1956,15,O,11083,.,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1956,15,O,10159,.,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1956,15,O,9343,.,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1956,15,O,8368,.,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1956,15,O,7595,.,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1956,15,O,6807,.,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1956,15,O,6066,.,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1956,15,O,5222,.,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1956,15,O,4068,.,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1956,15,O,3365,.,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1956,15,O,2680,.,.,.,1
GBR_SCO,01,m,85,+,O,01,07,1956,15,O,7432,.,.,.,1
GBR_SCO,01,m,UNK,.,O,01,07,1956,15,O,0,.,.,.,1
GBR_SCO,01,m,TOT,.,O,01,07,1956,15,O,2445971,.,.,.,1
GBR_SCO,01,f,0,1,O,01,07,1956,15,O,44466,.,.,.,1
GBR_SCO,01,f,1,1,O,01,07,1956,15,O,42715,.,.,.,1
GBR_SCO,01,f,2,1,O,01,07,1956,15,O,42337,.,.,.,1
GBR_SCO,01,f,3,1,O,01,07,1956,15,O,41569,.,.,.,1
GBR_SCO,01,f,4,1,O,01,07,1956,15,O,40501,.,.,.,1
GBR_SCO,01,f,5,1,O,01,07,1956,15,O,41920,.,.,.,1
GBR_SCO,01,f,6,1,O,01,07,1956,15,O,42110,.,.,.,1
GBR_SCO,01,f,7,1,O,01,07,1956,15,O,43668,.,.,.,1
GBR_SCO,01,f,8,1,O,01,07,1956,15,O,45881,.,.,.,1
GBR_SCO,01,f,9,1,O,01,07,1956,15,O,50574,.,.,.,1
GBR_SCO,01,f,10,1,O,01,07,1956,15,O,38731,.,.,.,1
GBR_SCO,01,f,11,1,O,01,07,1956,15,O,37753,.,.,.,1
GBR_SCO,01,f,12,1,O,01,07,1956,15,O,39442,.,.,.,1
GBR_SCO,01,f,13,1,O,01,07,1956,15,O,39269,.,.,.,1
GBR_SCO,01,f,14,1,O,01,07,1956,15,O,37140,.,.,.,1
GBR_SCO,01,f,15,1,O,01,07,1956,15,O,35759,.,.,.,1
GBR_SCO,01,f,16,1,O,01,07,1956,15,O,36523,.,.,.,1
GBR_SCO,01,f,17,1,O,01,07,1956,15,O,36726,.,.,.,1
GBR_SCO,01,f,18,1,O,01,07,1956,15,O,36521,.,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1956,15,O,36088,.,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1956,15,O,35831,.,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1956,15,O,35150,.,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1956,15,O,34630,.,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1956,15,O,34906,.,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1956,15,O,36058,.,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1956,15,O,37025,.,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1956,15,O,36262,.,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1956,15,O,35771,.,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1956,15,O,35708,.,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1956,15,O,35685,.,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1956,15,O,36853,.,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1956,15,O,36046,.,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1956,15,O,36271,.,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1956,15,O,36544,.,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1956,15,O,38380,.,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1956,15,O,40269,.,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1956,15,O,41935,.,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1956,15,O,30188,.,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1956,15,O,29816,.,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1956,15,O,31813,.,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1956,15,O,34219,.,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1956,15,O,37809,.,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1956,15,O,37569,.,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1956,15,O,37466,.,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1956,15,O,36860,.,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1956,15,O,38015,.,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1956,15,O,36415,.,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1956,15,O,37684,.,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1956,15,O,37158,.,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1956,15,O,35560,.,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1956,15,O,35859,.,.,.,1
GBR_SCO,01,f,51,1,O,01,07,1956,15,O,35399,.,.,.,1
GBR_SCO,01,f,52,1,O,01,07,1956,15,O,34517,.,.,.,1
GBR_SCO,01,f,53,1,O,01,07,1956,15,O,34607,.,.,.,1
GBR_SCO,01,f,54,1,O,01,07,1956,15,O,33657,.,.,.,1
GBR_SCO,01,f,55,1,O,01,07,1956,15,O,34435,.,.,.,1
GBR_SCO,01,f,56,1,O,01,07,1956,15,O,32622,.,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1956,15,O,31162,.,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1956,15,O,30288,.,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1956,15,O,29774,.,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1956,15,O,28793,.,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1956,15,O,28059,.,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1956,15,O,26696,.,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1956,15,O,26635,.,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1956,15,O,25258,.,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1956,15,O,25051,.,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1956,15,O,22493,.,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1956,15,O,22659,.,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1956,15,O,21872,.,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1956,15,O,20903,.,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1956,15,O,20539,.,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1956,15,O,19061,.,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1956,15,O,17553,.,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1956,15,O,16707,.,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1956,15,O,15827,.,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1956,15,O,14778,.,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1956,15,O,13319,.,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1956,15,O,12220,.,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1956,15,O,11215,.,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1956,15,O,10037,.,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1956,15,O,9064,.,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1956,15,O,7968,.,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1956,15,O,6428,.,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1956,15,O,5419,.,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1956,15,O,4293,.,.,.,1
GBR_SCO,01,f,85,+,O,01,07,1956,15,O,15210,.,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1956,15,O,0,.,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1956,15,O,2673966,.,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1957,15,O,47145,.,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1957,15,O,46289,.,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1957,15,O,44289,.,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1957,15,O,44074,.,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1957,15,O,43197,.,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1957,15,O,42117,.,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1957,15,O,43940,.,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1957,15,O,44118,.,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1957,15,O,45808,.,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1957,15,O,47627,.,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1957,15,O,52459,.,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1957,15,O,40282,.,.,.,1
GBR_SCO,01,m,12,1,O,01,07,1957,15,O,38936,.,.,.,1
GBR_SCO,01,m,13,1,O,01,07,1957,15,O,40804,.,.,.,1
GBR_SCO,01,m,14,1,O,01,07,1957,15,O,39913,.,.,.,1
GBR_SCO,01,m,15,1,O,01,07,1957,15,O,37867,.,.,.,1
GBR_SCO,01,m,16,1,O,01,07,1957,15,O,35749,.,.,.,1
GBR_SCO,01,m,17,1,O,01,07,1957,15,O,36618,.,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1957,15,O,31711,.,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1957,15,O,27078,.,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1957,15,O,28041,.,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1957,15,O,30493,.,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1957,15,O,30472,.,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1957,15,O,32009,.,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1957,15,O,32606,.,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1957,15,O,33848,.,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1957,15,O,34913,.,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1957,15,O,34292,.,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1957,15,O,34086,.,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1957,15,O,33864,.,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1957,15,O,34063,.,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1957,15,O,35596,.,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1957,15,O,34653,.,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1957,15,O,35030,.,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1957,15,O,34599,.,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1957,15,O,36644,.,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1957,15,O,37617,.,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1957,15,O,38890,.,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1957,15,O,27242,.,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1957,15,O,26805,.,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1957,15,O,29132,.,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1957,15,O,31325,.,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1957,15,O,34229,.,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1957,15,O,34086,.,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1957,15,O,34565,.,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1957,15,O,34613,.,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1957,15,O,35458,.,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1957,15,O,34178,.,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1957,15,O,35249,.,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1957,15,O,34463,.,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1957,15,O,33034,.,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1957,15,O,32970,.,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1957,15,O,32448,.,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1957,15,O,31257,.,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1957,15,O,31372,.,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1957,15,O,30207,.,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1957,15,O,29623,.,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1957,15,O,27546,.,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1957,15,O,25004,.,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1957,15,O,23111,.,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1957,15,O,22499,.,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1957,15,O,21260,.,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1957,15,O,20627,.,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1957,15,O,19358,.,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1957,15,O,19263,.,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1957,15,O,18198,.,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1957,15,O,17468,.,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1957,15,O,15635,.,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1957,15,O,15503,.,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1957,15,O,14710,.,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1957,15,O,13994,.,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1957,15,O,13498,.,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1957,15,O,12376,.,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1957,15,O,11488,.,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1957,15,O,10618,.,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1957,15,O,10194,.,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1957,15,O,9290,.,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1957,15,O,8515,.,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1957,15,O,7527,.,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1957,15,O,6745,.,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1957,15,O,5992,.,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1957,15,O,5254,.,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1957,15,O,4478,.,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1957,15,O,3420,.,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1957,15,O,2784,.,.,.,1
GBR_SCO,01,m,85,+,O,01,07,1957,15,O,7832,.,.,.,1
GBR_SCO,01,m,UNK,.,O,01,07,1957,15,O,0,.,.,.,1
GBR_SCO,01,m,TOT,.,O,01,07,1957,15,O,2448180,.,.,.,1
GBR_SCO,01,f,0,1,O,01,07,1957,15,O,44561,.,.,.,1
GBR_SCO,01,f,1,1,O,01,07,1957,15,O,44195,.,.,.,1
GBR_SCO,01,f,2,1,O,01,07,1957,15,O,42456,.,.,.,1
GBR_SCO,01,f,3,1,O,01,07,1957,15,O,42110,.,.,.,1
GBR_SCO,01,f,4,1,O,01,07,1957,15,O,41373,.,.,.,1
GBR_SCO,01,f,5,1,O,01,07,1957,15,O,40269,.,.,.,1
GBR_SCO,01,f,6,1,O,01,07,1957,15,O,41593,.,.,.,1
GBR_SCO,01,f,7,1,O,01,07,1957,15,O,41894,.,.,.,1
GBR_SCO,01,f,8,1,O,01,07,1957,15,O,43443,.,.,.,1
GBR_SCO,01,f,9,1,O,01,07,1957,15,O,45611,.,.,.,1
GBR_SCO,01,f,10,1,O,01,07,1957,15,O,50264,.,.,.,1
GBR_SCO,01,f,11,1,O,01,07,1957,15,O,38502,.,.,.,1
GBR_SCO,01,f,12,1,O,01,07,1957,15,O,37552,.,.,.,1
GBR_SCO,01,f,13,1,O,01,07,1957,15,O,39261,.,.,.,1
GBR_SCO,01,f,14,1,O,01,07,1957,15,O,39085,.,.,.,1
GBR_SCO,01,f,15,1,O,01,07,1957,15,O,36917,.,.,.,1
GBR_SCO,01,f,16,1,O,01,07,1957,15,O,35496,.,.,.,1
GBR_SCO,01,f,17,1,O,01,07,1957,15,O,36186,.,.,.,1
GBR_SCO,01,f,18,1,O,01,07,1957,15,O,36179,.,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1957,15,O,36081,.,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1957,15,O,35616,.,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1957,15,O,35375,.,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1957,15,O,34687,.,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1957,15,O,34143,.,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1957,15,O,34379,.,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1957,15,O,35470,.,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1957,15,O,36468,.,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1957,15,O,35658,.,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1957,15,O,35226,.,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1957,15,O,35149,.,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1957,15,O,35255,.,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1957,15,O,36446,.,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1957,15,O,35631,.,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1957,15,O,35867,.,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1957,15,O,36201,.,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1957,15,O,38029,.,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1957,15,O,39948,.,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1957,15,O,41519,.,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1957,15,O,30008,.,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1957,15,O,29654,.,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1957,15,O,31578,.,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1957,15,O,33986,.,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1957,15,O,37521,.,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1957,15,O,37320,.,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1957,15,O,37248,.,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1957,15,O,36587,.,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1957,15,O,37761,.,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1957,15,O,36173,.,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1957,15,O,37383,.,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1957,15,O,36874,.,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1957,15,O,35370,.,.,.,1
