PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,1855,1855,1,f,15,5,RR,2,O,941,.,.,.,1
GBR_SCO,01,1855,1855,1,f,20,5,RR,2,O,1035,.,.,.,1
GBR_SCO,01,1855,1855,1,f,25,5,RR,2,O,1036,.,.,.,1
GBR_SCO,01,1855,1855,1,f,30,5,RR,2,O,1032,.,.,.,1
GBR_SCO,01,1855,1855,1,f,35,5,RR,2,O,1050,.,.,.,1
GBR_SCO,01,1855,1855,1,f,40,5,RR,2,O,997,.,.,.,1
GBR_SCO,01,1855,1855,1,f,45,5,RR,2,O,962,.,.,.,1
GBR_SCO,01,1855,1855,1,f,50,5,RR,2,O,1046,.,.,.,1
GBR_SCO,01,1855,1855,1,f,55,5,RR,2,O,1180,.,.,.,1
GBR_SCO,01,1855,1855,1,f,60,5,RR,2,O,1388,.,.,.,1
GBR_SCO,01,1855,1855,1,f,65,5,RR,2,O,1423,.,.,.,1
GBR_SCO,01,1855,1855,1,f,70,5,RR,2,O,1792,.,.,.,1
GBR_SCO,01,1855,1855,1,f,75,5,RR,2,O,1748,.,.,.,1
GBR_SCO,01,1855,1855,1,f,80,5,RR,2,O,1481,.,.,.,1
GBR_SCO,01,1855,1855,1,f,85,5,RR,2,O,859,.,.,.,1
GBR_SCO,01,1855,1855,1,f,90,5,RR,2,O,364,.,.,.,1
GBR_SCO,01,1855,1855,1,f,95,5,RR,2,O,119,.,.,.,1
GBR_SCO,01,1855,1855,1,f,100,+,RR,2,O,28,.,.,.,1
GBR_SCO,01,1855,1855,1,f,UNK,.,.,2,O,71,.,.,.,1
GBR_SCO,01,1855,1855,1,f,TOT,.,.,2,O,31378,.,.,.,1
GBR_SCO,01,1856,1856,1,m,0,1,RR,2,O,6679,.,.,.,1
GBR_SCO,01,1856,1856,1,m,1,1,RR,2,O,2668,.,.,.,1
GBR_SCO,01,1856,1856,1,m,2,1,RR,2,O,1463,.,.,.,1
GBR_SCO,01,1856,1856,1,m,3,1,RR,2,O,943,.,.,.,1
GBR_SCO,01,1856,1856,1,m,4,1,RR,2,O,722,.,.,.,1
GBR_SCO,01,1856,1856,1,m,5,5,RR,2,O,1578,.,.,.,1
GBR_SCO,01,1856,1856,1,m,10,5,RR,2,O,795,.,.,.,1
GBR_SCO,01,1856,1856,1,m,15,5,RR,2,O,961,.,.,.,1
GBR_SCO,01,1856,1856,1,m,20,5,RR,2,O,1115,.,.,.,1
GBR_SCO,01,1856,1856,1,m,25,5,RR,2,O,974,.,.,.,1
GBR_SCO,01,1856,1856,1,m,30,5,RR,2,O,869,.,.,.,1
GBR_SCO,01,1856,1856,1,m,35,5,RR,2,O,779,.,.,.,1
GBR_SCO,01,1856,1856,1,m,40,5,RR,2,O,848,.,.,.,1
GBR_SCO,01,1856,1856,1,m,45,5,RR,2,O,862,.,.,.,1
GBR_SCO,01,1856,1856,1,m,50,5,RR,2,O,919,.,.,.,1
GBR_SCO,01,1856,1856,1,m,55,5,RR,2,O,1009,.,.,.,1
GBR_SCO,01,1856,1856,1,m,60,5,RR,2,O,1094,.,.,.,1
GBR_SCO,01,1856,1856,1,m,65,5,RR,2,O,1118,.,.,.,1
GBR_SCO,01,1856,1856,1,m,70,5,RR,2,O,1224,.,.,.,1
GBR_SCO,01,1856,1856,1,m,75,5,RR,2,O,1241,.,.,.,1
GBR_SCO,01,1856,1856,1,m,80,5,RR,2,O,826,.,.,.,1
GBR_SCO,01,1856,1856,1,m,85,5,RR,2,O,487,.,.,.,1
GBR_SCO,01,1856,1856,1,m,90,5,RR,2,O,141,.,.,.,1
GBR_SCO,01,1856,1856,1,m,95,5,RR,2,O,36,.,.,.,1
GBR_SCO,01,1856,1856,1,m,100,+,RR,2,O,12,.,.,.,1
GBR_SCO,01,1856,1856,1,m,UNK,.,.,2,O,55,.,.,.,1
GBR_SCO,01,1856,1856,1,m,TOT,.,.,2,O,29418,.,.,.,1
GBR_SCO,01,1856,1856,1,f,0,1,RR,2,O,5379,.,.,.,1
GBR_SCO,01,1856,1856,1,f,1,1,RR,2,O,2615,.,.,.,1
GBR_SCO,01,1856,1856,1,f,2,1,RR,2,O,1408,.,.,.,1
GBR_SCO,01,1856,1856,1,f,3,1,RR,2,O,828,.,.,.,1
GBR_SCO,01,1856,1856,1,f,4,1,RR,2,O,667,.,.,.,1
GBR_SCO,01,1856,1856,1,f,5,5,RR,2,O,1417,.,.,.,1
GBR_SCO,01,1856,1856,1,f,10,5,RR,2,O,710,.,.,.,1
GBR_SCO,01,1856,1856,1,f,15,5,RR,2,O,867,.,.,.,1
GBR_SCO,01,1856,1856,1,f,20,5,RR,2,O,1001,.,.,.,1
GBR_SCO,01,1856,1856,1,f,25,5,RR,2,O,1014,.,.,.,1
GBR_SCO,01,1856,1856,1,f,30,5,RR,2,O,955,.,.,.,1
GBR_SCO,01,1856,1856,1,f,35,5,RR,2,O,904,.,.,.,1
GBR_SCO,01,1856,1856,1,f,40,5,RR,2,O,864,.,.,.,1
GBR_SCO,01,1856,1856,1,f,45,5,RR,2,O,847,.,.,.,1
GBR_SCO,01,1856,1856,1,f,50,5,RR,2,O,909,.,.,.,1
GBR_SCO,01,1856,1856,1,f,55,5,RR,2,O,1010,.,.,.,1
GBR_SCO,01,1856,1856,1,f,60,5,RR,2,O,1225,.,.,.,1
GBR_SCO,01,1856,1856,1,f,65,5,RR,2,O,1233,.,.,.,1
GBR_SCO,01,1856,1856,1,f,70,5,RR,2,O,1489,.,.,.,1
GBR_SCO,01,1856,1856,1,f,75,5,RR,2,O,1434,.,.,.,1
GBR_SCO,01,1856,1856,1,f,80,5,RR,2,O,1180,.,.,.,1
GBR_SCO,01,1856,1856,1,f,85,5,RR,2,O,708,.,.,.,1
GBR_SCO,01,1856,1856,1,f,90,5,RR,2,O,278,.,.,.,1
GBR_SCO,01,1856,1856,1,f,95,5,RR,2,O,96,.,.,.,1
GBR_SCO,01,1856,1856,1,f,100,+,RR,2,O,22,.,.,.,1
GBR_SCO,01,1856,1856,1,f,UNK,.,.,2,O,51,.,.,.,1
GBR_SCO,01,1856,1856,1,f,TOT,.,.,2,O,29111,.,.,.,1
GBR_SCO,01,1857,1857,1,m,0,1,RR,2,O,6803,.,.,.,1
GBR_SCO,01,1857,1857,1,m,1,1,RR,2,O,3092,.,.,.,1
GBR_SCO,01,1857,1857,1,m,2,1,RR,2,O,1364,.,.,.,1
GBR_SCO,01,1857,1857,1,m,3,1,RR,2,O,925,.,.,.,1
GBR_SCO,01,1857,1857,1,m,4,1,RR,2,O,643,.,.,.,1
GBR_SCO,01,1857,1857,1,m,5,5,RR,2,O,1495,.,.,.,1
GBR_SCO,01,1857,1857,1,m,10,5,RR,2,O,770,.,.,.,1
GBR_SCO,01,1857,1857,1,m,15,5,RR,2,O,1077,.,.,.,1
GBR_SCO,01,1857,1857,1,m,20,5,RR,2,O,1216,.,.,.,1
GBR_SCO,01,1857,1857,1,m,25,5,RR,2,O,1049,.,.,.,1
GBR_SCO,01,1857,1857,1,m,30,5,RR,2,O,900,.,.,.,1
GBR_SCO,01,1857,1857,1,m,35,5,RR,2,O,851,.,.,.,1
GBR_SCO,01,1857,1857,1,m,40,5,RR,2,O,872,.,.,.,1
GBR_SCO,01,1857,1857,1,m,45,5,RR,2,O,969,.,.,.,1
GBR_SCO,01,1857,1857,1,m,50,5,RR,2,O,979,.,.,.,1
GBR_SCO,01,1857,1857,1,m,55,5,RR,2,O,1058,.,.,.,1
GBR_SCO,01,1857,1857,1,m,60,5,RR,2,O,1176,.,.,.,1
GBR_SCO,01,1857,1857,1,m,65,5,RR,2,O,1227,.,.,.,1
GBR_SCO,01,1857,1857,1,m,70,5,RR,2,O,1365,.,.,.,1
GBR_SCO,01,1857,1857,1,m,75,5,RR,2,O,1280,.,.,.,1
GBR_SCO,01,1857,1857,1,m,80,5,RR,2,O,996,.,.,.,1
GBR_SCO,01,1857,1857,1,m,85,5,RR,2,O,533,.,.,.,1
GBR_SCO,01,1857,1857,1,m,90,5,RR,2,O,176,.,.,.,1
GBR_SCO,01,1857,1857,1,m,95,5,RR,2,O,43,.,.,.,1
GBR_SCO,01,1857,1857,1,m,100,+,RR,2,O,10,.,.,.,1
GBR_SCO,01,1857,1857,1,m,UNK,.,.,2,O,68,.,.,.,1
GBR_SCO,01,1857,1857,1,m,TOT,.,.,2,O,30937,.,.,.,1
GBR_SCO,01,1857,1857,1,f,0,1,RR,2,O,5388,.,.,.,1
GBR_SCO,01,1857,1857,1,f,1,1,RR,2,O,2785,.,.,.,1
GBR_SCO,01,1857,1857,1,f,2,1,RR,2,O,1394,.,.,.,1
GBR_SCO,01,1857,1857,1,f,3,1,RR,2,O,827,.,.,.,1
GBR_SCO,01,1857,1857,1,f,4,1,RR,2,O,622,.,.,.,1
GBR_SCO,01,1857,1857,1,f,5,5,RR,2,O,1459,.,.,.,1
GBR_SCO,01,1857,1857,1,f,10,5,RR,2,O,755,.,.,.,1
GBR_SCO,01,1857,1857,1,f,15,5,RR,2,O,993,.,.,.,1
GBR_SCO,01,1857,1857,1,f,20,5,RR,2,O,1126,.,.,.,1
GBR_SCO,01,1857,1857,1,f,25,5,RR,2,O,1074,.,.,.,1
GBR_SCO,01,1857,1857,1,f,30,5,RR,2,O,1021,.,.,.,1
GBR_SCO,01,1857,1857,1,f,35,5,RR,2,O,923,.,.,.,1
GBR_SCO,01,1857,1857,1,f,40,5,RR,2,O,948,.,.,.,1
GBR_SCO,01,1857,1857,1,f,45,5,RR,2,O,850,.,.,.,1
GBR_SCO,01,1857,1857,1,f,50,5,RR,2,O,950,.,.,.,1
GBR_SCO,01,1857,1857,1,f,55,5,RR,2,O,1077,.,.,.,1
GBR_SCO,01,1857,1857,1,f,60,5,RR,2,O,1323,.,.,.,1
GBR_SCO,01,1857,1857,1,f,65,5,RR,2,O,1394,.,.,.,1
GBR_SCO,01,1857,1857,1,f,70,5,RR,2,O,1686,.,.,.,1
GBR_SCO,01,1857,1857,1,f,75,5,RR,2,O,1654,.,.,.,1
GBR_SCO,01,1857,1857,1,f,80,5,RR,2,O,1452,.,.,.,1
GBR_SCO,01,1857,1857,1,f,85,5,RR,2,O,763,.,.,.,1
GBR_SCO,01,1857,1857,1,f,90,5,RR,2,O,330,.,.,.,1
GBR_SCO,01,1857,1857,1,f,95,5,RR,2,O,104,.,.,.,1
GBR_SCO,01,1857,1857,1,f,100,+,RR,2,O,26,.,.,.,1
GBR_SCO,01,1857,1857,1,f,UNK,.,.,2,O,45,.,.,.,1
GBR_SCO,01,1857,1857,1,f,TOT,.,.,2,O,30969,.,.,.,1
GBR_SCO,01,1858,1858,1,m,0,1,RR,2,O,6987,.,.,.,1
GBR_SCO,01,1858,1858,1,m,1,1,RR,2,O,3011,.,.,.,1
GBR_SCO,01,1858,1858,1,m,2,1,RR,2,O,1445,.,.,.,1
GBR_SCO,01,1858,1858,1,m,3,1,RR,2,O,989,.,.,.,1
GBR_SCO,01,1858,1858,1,m,4,1,RR,2,O,731,.,.,.,1
GBR_SCO,01,1858,1858,1,m,5,5,RR,2,O,1709,.,.,.,1
GBR_SCO,01,1858,1858,1,m,10,5,RR,2,O,761,.,.,.,1
GBR_SCO,01,1858,1858,1,m,15,5,RR,2,O,1073,.,.,.,1
GBR_SCO,01,1858,1858,1,m,20,5,RR,2,O,1244,.,.,.,1
GBR_SCO,01,1858,1858,1,m,25,5,RR,2,O,1019,.,.,.,1
GBR_SCO,01,1858,1858,1,m,30,5,RR,2,O,910,.,.,.,1
GBR_SCO,01,1858,1858,1,m,35,5,RR,2,O,902,.,.,.,1
GBR_SCO,01,1858,1858,1,m,40,5,RR,2,O,945,.,.,.,1
GBR_SCO,01,1858,1858,1,m,45,5,RR,2,O,915,.,.,.,1
GBR_SCO,01,1858,1858,1,m,50,5,RR,2,O,991,.,.,.,1
GBR_SCO,01,1858,1858,1,m,55,5,RR,2,O,1058,.,.,.,1
GBR_SCO,01,1858,1858,1,m,60,5,RR,2,O,1231,.,.,.,1
GBR_SCO,01,1858,1858,1,m,65,5,RR,2,O,1243,.,.,.,1
GBR_SCO,01,1858,1858,1,m,70,5,RR,2,O,1304,.,.,.,1
GBR_SCO,01,1858,1858,1,m,75,5,RR,2,O,1283,.,.,.,1
GBR_SCO,01,1858,1858,1,m,80,5,RR,2,O,1002,.,.,.,1
GBR_SCO,01,1858,1858,1,m,85,5,RR,2,O,571,.,.,.,1
GBR_SCO,01,1858,1858,1,m,90,5,RR,2,O,199,.,.,.,1
GBR_SCO,01,1858,1858,1,m,95,5,RR,2,O,50,.,.,.,1
GBR_SCO,01,1858,1858,1,m,100,+,RR,2,O,6,.,.,.,1
GBR_SCO,01,1858,1858,1,m,UNK,.,.,2,O,73,.,.,.,1
GBR_SCO,01,1858,1858,1,m,TOT,.,.,2,O,31652,.,.,.,1
GBR_SCO,01,1858,1858,1,f,0,1,RR,2,O,5635,.,.,.,1
GBR_SCO,01,1858,1858,1,f,1,1,RR,2,O,2977,.,.,.,1
GBR_SCO,01,1858,1858,1,f,2,1,RR,2,O,1450,.,.,.,1
GBR_SCO,01,1858,1858,1,f,3,1,RR,2,O,936,.,.,.,1
GBR_SCO,01,1858,1858,1,f,4,1,RR,2,O,684,.,.,.,1
GBR_SCO,01,1858,1858,1,f,5,5,RR,2,O,1508,.,.,.,1
GBR_SCO,01,1858,1858,1,f,10,5,RR,2,O,730,.,.,.,1
GBR_SCO,01,1858,1858,1,f,15,5,RR,2,O,1047,.,.,.,1
GBR_SCO,01,1858,1858,1,f,20,5,RR,2,O,1134,.,.,.,1
GBR_SCO,01,1858,1858,1,f,25,5,RR,2,O,1045,.,.,.,1
GBR_SCO,01,1858,1858,1,f,30,5,RR,2,O,1023,.,.,.,1
GBR_SCO,01,1858,1858,1,f,35,5,RR,2,O,1016,.,.,.,1
GBR_SCO,01,1858,1858,1,f,40,5,RR,2,O,920,.,.,.,1
GBR_SCO,01,1858,1858,1,f,45,5,RR,2,O,850,.,.,.,1
GBR_SCO,01,1858,1858,1,f,50,5,RR,2,O,1012,.,.,.,1
GBR_SCO,01,1858,1858,1,f,55,5,RR,2,O,1034,.,.,.,1
GBR_SCO,01,1858,1858,1,f,60,5,RR,2,O,1319,.,.,.,1
GBR_SCO,01,1858,1858,1,f,65,5,RR,2,O,1385,.,.,.,1
GBR_SCO,01,1858,1858,1,f,70,5,RR,2,O,1696,.,.,.,1
GBR_SCO,01,1858,1858,1,f,75,5,RR,2,O,1597,.,.,.,1
GBR_SCO,01,1858,1858,1,f,80,5,RR,2,O,1497,.,.,.,1
GBR_SCO,01,1858,1858,1,f,85,5,RR,2,O,856,.,.,.,1
GBR_SCO,01,1858,1858,1,f,90,5,RR,2,O,343,.,.,.,1
GBR_SCO,01,1858,1858,1,f,95,5,RR,2,O,102,.,.,.,1
GBR_SCO,01,1858,1858,1,f,100,+,RR,2,O,26,.,.,.,1
GBR_SCO,01,1858,1858,1,f,UNK,.,.,2,O,65,.,.,.,1
GBR_SCO,01,1858,1858,1,f,TOT,.,.,2,O,31887,.,.,.,1
GBR_SCO,01,1859,1859,1,m,0,1,RR,2,O,6461,.,.,.,1
GBR_SCO,01,1859,1859,1,m,1,1,RR,2,O,2843,.,.,.,1
GBR_SCO,01,1859,1859,1,m,2,1,RR,2,O,1508,.,.,.,1
GBR_SCO,01,1859,1859,1,m,3,1,RR,2,O,976,.,.,.,1
GBR_SCO,01,1859,1859,1,m,4,1,RR,2,O,700,.,.,.,1
GBR_SCO,01,1859,1859,1,m,5,5,RR,2,O,1770,.,.,.,1
GBR_SCO,01,1859,1859,1,m,10,5,RR,2,O,750,.,.,.,1
GBR_SCO,01,1859,1859,1,m,15,5,RR,2,O,1078,.,.,.,1
GBR_SCO,01,1859,1859,1,m,20,5,RR,2,O,1195,.,.,.,1
GBR_SCO,01,1859,1859,1,m,25,5,RR,2,O,950,.,.,.,1
GBR_SCO,01,1859,1859,1,m,30,5,RR,2,O,896,.,.,.,1
GBR_SCO,01,1859,1859,1,m,35,5,RR,2,O,851,.,.,.,1
GBR_SCO,01,1859,1859,1,m,40,5,RR,2,O,918,.,.,.,1
GBR_SCO,01,1859,1859,1,m,45,5,RR,2,O,948,.,.,.,1
GBR_SCO,01,1859,1859,1,m,50,5,RR,2,O,950,.,.,.,1
GBR_SCO,01,1859,1859,1,m,55,5,RR,2,O,1056,.,.,.,1
GBR_SCO,01,1859,1859,1,m,60,5,RR,2,O,1160,.,.,.,1
GBR_SCO,01,1859,1859,1,m,65,5,RR,2,O,1253,.,.,.,1
GBR_SCO,01,1859,1859,1,m,70,5,RR,2,O,1301,.,.,.,1
GBR_SCO,01,1859,1859,1,m,75,5,RR,2,O,1230,.,.,.,1
GBR_SCO,01,1859,1859,1,m,80,5,RR,2,O,949,.,.,.,1
GBR_SCO,01,1859,1859,1,m,85,5,RR,2,O,517,.,.,.,1
GBR_SCO,01,1859,1859,1,m,90,5,RR,2,O,172,.,.,.,1
GBR_SCO,01,1859,1859,1,m,95,5,RR,2,O,59,.,.,.,1
GBR_SCO,01,1859,1859,1,m,100,+,RR,2,O,13,.,.,.,1
GBR_SCO,01,1859,1859,1,m,UNK,.,.,2,O,84,.,.,.,1
GBR_SCO,01,1859,1859,1,m,TOT,.,.,2,O,30588,.,.,.,1
GBR_SCO,01,1859,1859,1,f,0,1,RR,2,O,5062,.,.,.,1
GBR_SCO,01,1859,1859,1,f,1,1,RR,2,O,2714,.,.,.,1
GBR_SCO,01,1859,1859,1,f,2,1,RR,2,O,1503,.,.,.,1
GBR_SCO,01,1859,1859,1,f,3,1,RR,2,O,1005,.,.,.,1
GBR_SCO,01,1859,1859,1,f,4,1,RR,2,O,723,.,.,.,1
GBR_SCO,01,1859,1859,1,f,5,5,RR,2,O,1723,.,.,.,1
GBR_SCO,01,1859,1859,1,f,10,5,RR,2,O,780,.,.,.,1
GBR_SCO,01,1859,1859,1,f,15,5,RR,2,O,969,.,.,.,1
GBR_SCO,01,1859,1859,1,f,20,5,RR,2,O,1126,.,.,.,1
GBR_SCO,01,1859,1859,1,f,25,5,RR,2,O,1120,.,.,.,1
GBR_SCO,01,1859,1859,1,f,30,5,RR,2,O,1038,.,.,.,1
GBR_SCO,01,1859,1859,1,f,35,5,RR,2,O,1011,.,.,.,1
GBR_SCO,01,1859,1859,1,f,40,5,RR,2,O,895,.,.,.,1
GBR_SCO,01,1859,1859,1,f,45,5,RR,2,O,859,.,.,.,1
GBR_SCO,01,1859,1859,1,f,50,5,RR,2,O,989,.,.,.,1
GBR_SCO,01,1859,1859,1,f,55,5,RR,2,O,1043,.,.,.,1
GBR_SCO,01,1859,1859,1,f,60,5,RR,2,O,1346,.,.,.,1
GBR_SCO,01,1859,1859,1,f,65,5,RR,2,O,1339,.,.,.,1
GBR_SCO,01,1859,1859,1,f,70,5,RR,2,O,1630,.,.,.,1
GBR_SCO,01,1859,1859,1,f,75,5,RR,2,O,1631,.,.,.,1
GBR_SCO,01,1859,1859,1,f,80,5,RR,2,O,1375,.,.,.,1
GBR_SCO,01,1859,1859,1,f,85,5,RR,2,O,760,.,.,.,1
GBR_SCO,01,1859,1859,1,f,90,5,RR,2,O,294,.,.,.,1
GBR_SCO,01,1859,1859,1,f,95,5,RR,2,O,114,.,.,.,1
GBR_SCO,01,1859,1859,1,f,100,+,RR,2,O,26,.,.,.,1
GBR_SCO,01,1859,1859,1,f,UNK,.,.,2,O,51,.,.,.,1
GBR_SCO,01,1859,1859,1,f,TOT,.,.,2,O,31126,.,.,.,1
GBR_SCO,01,1860,1860,1,m,0,1,RR,2,O,7366,.,.,.,1
GBR_SCO,01,1860,1860,1,m,1,1,RR,2,O,3252,.,.,.,1
GBR_SCO,01,1860,1860,1,m,2,1,RR,2,O,1544,.,.,.,1
GBR_SCO,01,1860,1860,1,m,3,1,RR,2,O,1007,.,.,.,1
GBR_SCO,01,1860,1860,1,m,4,1,RR,2,O,711,.,.,.,1
GBR_SCO,01,1860,1860,1,m,5,5,RR,2,O,1754,.,.,.,1
GBR_SCO,01,1860,1860,1,m,10,5,RR,2,O,872,.,.,.,1
GBR_SCO,01,1860,1860,1,m,15,5,RR,2,O,1149,.,.,.,1
GBR_SCO,01,1860,1860,1,m,20,5,RR,2,O,1303,.,.,.,1
GBR_SCO,01,1860,1860,1,m,25,5,RR,2,O,1058,.,.,.,1
GBR_SCO,01,1860,1860,1,m,30,5,RR,2,O,994,.,.,.,1
GBR_SCO,01,1860,1860,1,m,35,5,RR,2,O,986,.,.,.,1
GBR_SCO,01,1860,1860,1,m,40,5,RR,2,O,985,.,.,.,1
GBR_SCO,01,1860,1860,1,m,45,5,RR,2,O,974,.,.,.,1
GBR_SCO,01,1860,1860,1,m,50,5,RR,2,O,1073,.,.,.,1
GBR_SCO,01,1860,1860,1,m,55,5,RR,2,O,1066,.,.,.,1
GBR_SCO,01,1860,1860,1,m,60,5,RR,2,O,1397,.,.,.,1
GBR_SCO,01,1860,1860,1,m,65,5,RR,2,O,1337,.,.,.,1
GBR_SCO,01,1860,1860,1,m,70,5,RR,2,O,1437,.,.,.,1
GBR_SCO,01,1860,1860,1,m,75,5,RR,2,O,1352,.,.,.,1
GBR_SCO,01,1860,1860,1,m,80,5,RR,2,O,1053,.,.,.,1
GBR_SCO,01,1860,1860,1,m,85,5,RR,2,O,602,.,.,.,1
GBR_SCO,01,1860,1860,1,m,90,5,RR,2,O,192,.,.,.,1
GBR_SCO,01,1860,1860,1,m,95,5,RR,2,O,55,.,.,.,1
GBR_SCO,01,1860,1860,1,m,100,+,RR,2,O,14,.,.,.,1
GBR_SCO,01,1860,1860,1,m,UNK,.,.,2,O,77,.,.,.,1
GBR_SCO,01,1860,1860,1,m,TOT,.,.,2,O,33610,.,.,.,1
GBR_SCO,01,1860,1860,1,f,0,1,RR,2,O,6047,.,.,.,1
GBR_SCO,01,1860,1860,1,f,1,1,RR,2,O,3028,.,.,.,1
GBR_SCO,01,1860,1860,1,f,2,1,RR,2,O,1473,.,.,.,1
GBR_SCO,01,1860,1860,1,f,3,1,RR,2,O,1024,.,.,.,1
GBR_SCO,01,1860,1860,1,f,4,1,RR,2,O,741,.,.,.,1
GBR_SCO,01,1860,1860,1,f,5,5,RR,2,O,1651,.,.,.,1
GBR_SCO,01,1860,1860,1,f,10,5,RR,2,O,835,.,.,.,1
GBR_SCO,01,1860,1860,1,f,15,5,RR,2,O,1121,.,.,.,1
GBR_SCO,01,1860,1860,1,f,20,5,RR,2,O,1247,.,.,.,1
GBR_SCO,01,1860,1860,1,f,25,5,RR,2,O,1277,.,.,.,1
GBR_SCO,01,1860,1860,1,f,30,5,RR,2,O,1162,.,.,.,1
GBR_SCO,01,1860,1860,1,f,35,5,RR,2,O,1091,.,.,.,1
GBR_SCO,01,1860,1860,1,f,40,5,RR,2,O,1052,.,.,.,1
GBR_SCO,01,1860,1860,1,f,45,5,RR,2,O,1005,.,.,.,1
GBR_SCO,01,1860,1860,1,f,50,5,RR,2,O,1019,.,.,.,1
GBR_SCO,01,1860,1860,1,f,55,5,RR,2,O,1159,.,.,.,1
GBR_SCO,01,1860,1860,1,f,60,5,RR,2,O,1502,.,.,.,1
GBR_SCO,01,1860,1860,1,f,65,5,RR,2,O,1541,.,.,.,1
GBR_SCO,01,1860,1860,1,f,70,5,RR,2,O,1914,.,.,.,1
GBR_SCO,01,1860,1860,1,f,75,5,RR,2,O,1721,.,.,.,1
GBR_SCO,01,1860,1860,1,f,80,5,RR,2,O,1539,.,.,.,1
GBR_SCO,01,1860,1860,1,f,85,5,RR,2,O,881,.,.,.,1
GBR_SCO,01,1860,1860,1,f,90,5,RR,2,O,353,.,.,.,1
GBR_SCO,01,1860,1860,1,f,95,5,RR,2,O,109,.,.,.,1
GBR_SCO,01,1860,1860,1,f,100,+,RR,2,O,22,.,.,.,1
GBR_SCO,01,1860,1860,1,f,UNK,.,.,2,O,46,.,.,.,1
GBR_SCO,01,1860,1860,1,f,TOT,.,.,2,O,34560,.,.,.,1
GBR_SCO,01,1861,1861,1,m,0,1,RR,2,O,6653,.,.,.,1
GBR_SCO,01,1861,1861,1,m,1,1,RR,2,O,2859,.,.,.,1
GBR_SCO,01,1861,1861,1,m,2,1,RR,2,O,1396,.,.,.,1
GBR_SCO,01,1861,1861,1,m,3,1,RR,2,O,871,.,.,.,1
GBR_SCO,01,1861,1861,1,m,4,1,RR,2,O,611,.,.,.,1
GBR_SCO,01,1861,1861,1,m,5,5,RR,2,O,1579,.,.,.,1
GBR_SCO,01,1861,1861,1,m,10,5,RR,2,O,805,.,.,.,1
GBR_SCO,01,1861,1861,1,m,15,5,RR,2,O,1077,.,.,.,1
